Date,Close_Norm,SMA5_Norm,SMA20_Norm,Return_Z,Volatility_Z,RSI_Z,Volume_Log
2020-06-02,1.2384256756044825,1.177893477119203,1.0906539254130212,2.2171013716648154,0.4447837152476867,1.4865391304465607,18.16236458782692
2020-06-03,1.2424770010819433,1.1957175623614644,1.1027777754671182,0.07834739064555625,0.3642664054142433,1.6418290021868747,18.272409259404366
2020-06-04,1.240161997563271,1.2149305110753605,1.1143229093014395,-0.14413142038374868,0.3368907010685891,1.8102380081951799,18.492083784646695
2020-06-05,1.2789350484711661,1.235300850636938,1.1247974371921161,1.2912797875820456,-0.03148241406916823,1.6986931663614067,18.55291618093902
2020-06-08,1.303819326023146,1.2607638097488019,1.1374710416600813,0.7796665147404992,-0.24970338911665765,1.7471138760819411,18.22763469684112
2020-06-09,1.2569444559977418,1.2644675658274538,1.1478298436367487,-1.6211836717674322,0.3798027694228989,0.9605287360514925,18.38493232579926
2020-06-10,1.2384256756044825,1.2636573007319616,1.1588541294072825,-0.7017816154154929,0.5033826924269903,0.8153877620646661,18.445871778651263
2020-06-12,1.1921296257785305,1.2540508263750134,1.168113387896322,-1.683189148601918,0.8590022100940505,0.6371446815945397,18.57551719715473
2020-06-15,1.1979169959356424,1.2378472158679086,1.1783853945709852,0.1469510326662458,0.7269990181118183,0.38091832844763523,18.41999051579971
2020-06-16,1.2366899082039688,1.2244213323040731,1.1865740644463263,1.3390480385166812,0.8890524360246536,0.5608044530321059,18.364222566066456
2020-06-17,1.2407406791231546,1.2211805769291557,1.194560168047794,0.07852691013506775,0.35633100985942023,0.49316258265672963,17.962901309854928
2020-06-18,1.25,1.2234954418082593,1.2012152590036693,0.25995847506205233,0.365698810431024,0.652331687410431,17.856688159300827
2020-06-19,1.2424770010819433,1.2335649168689418,1.2078124818035567,-0.3241738632059499,0.3747681797571986,0.3503789734835046,18.3279051603436
2020-06-22,1.2123840349327348,1.2364583246683603,1.2144096872734977,-1.1128481487356456,0.21678178932221848,0.04679280256267604,17.631441099683816
