Date,Close,High,Low,Open,Volume
2020-07-06,35.239402770996094,35.345302866555,34.628927275670655,34.94039451061056,23609900
2020-07-07,35.11481094360352,35.494801302195874,34.946618372932825,35.34529837913712,13598400
2020-07-08,35.70660400390625,35.95577874503602,34.7535150152518,35.44497266439579,32634600
2020-07-09,35.145957946777344,35.9308566268553,34.92170355734696,35.831187217228624,19741600
2020-07-10,35.48857498168945,35.69414210642832,34.98399724155658,35.20825401494897,14728100
2020-07-13,35.91217041015625,36.89017726344507,35.91217041015625,35.96200392828048,28780200
2020-07-14,38.435054779052734,38.60324736019042,36.06790442198972,36.08036101943138,52234500
2020-07-15,38.49111557006836,39.20126037677832,37.61900649525953,38.808811055483744,29833100
2020-07-16,37.45081329345703,38.4288200547057,37.282620730042126,38.18587603298618,22788400
2020-07-17,38.02391815185547,38.15473381175369,37.57540460214011,37.68753298956895,18896400
2020-07-20,37.87441635131836,38.304242668377206,37.5940953567814,38.07375519714321,16491500
2020-07-21,37.189186096191406,37.67507419313228,36.92132410010701,37.650156245518325,29043600
2020-07-22,36.90263366699219,37.53179634436876,36.62854101932606,37.33245753314216,19644700
2020-07-23,36.65969467163086,37.47573972871585,36.52887899588407,37.31377780297791,17291900
2020-07-24,36.50395965576172,36.6596932760957,36.01807152073778,36.48527238173971,22544100
2020-07-27,38.22948455810547,38.39144883747802,36.74067167965231,36.8154231444286,35124800
2020-07-28,37.58786010742188,38.09866610243744,37.50064967553718,37.812116861585984,21707500
2020-07-29,39.21372222900391,39.21372222900391,37.90555852072836,38.129815292221664,29486600
2020-07-30,38.16718673706055,38.8524135504862,37.78096811729187,38.80880833743034,32210700
2020-07-31,37.8183479309082,38.75274955752379,37.68753227349551,38.06129197361926,26318800
2020-08-03,37.53802490234375,39.039296671454856,37.53802490234375,38.53472134167984,35910500
2020-08-04,37.81211853027344,37.89932896600682,36.97738633977282,37.53802587361864,182535800
2020-08-05,38.74029159545898,39.18257684959711,38.528493792844166,38.55964241558957,36999600
2020-08-06,38.51603698730469,39.170117664218935,38.17342114940583,39.00815338152016,22468400
2020-08-07,37.6563835144043,38.24194097252873,37.23901624669494,38.24194097252873,28427400
2020-08-10,38.746524810791016,38.746524810791016,37.63147153050001,37.81212309851939,29341400
2020-08-11,37.55048751831055,39.13274157614846,37.47573605040745,39.11405430324927,23822800
2020-08-12,38.31046295166016,38.80258166395426,37.73736448390447,37.92424431572454,29627900
2020-08-13,37.59408950805664,38.72160161008903,37.44458658510026,38.24817251898568,24906200
2020-08-14,38.21702575683594,38.26686165111556,37.56294509040645,37.594091336178096,17848800
2020-08-17,38.76520538330078,38.99569043378483,38.09243750244554,38.48488444281692,42786400
2020-08-18,39.28224182128906,39.68091943375571,39.15142379894981,39.43174473781105,32205700
2020-08-19,38.86487579345703,39.79304907013866,38.82750125129533,39.50026914957288,23537900
2020-08-20,39.21372222900391,39.55633568487146,38.4163645552159,38.50980566877352,25866600
2020-08-21,38.746524810791016,39.11405624600344,38.31669850230995,38.87734048019549,27242700
2020-08-24,39.21995544433594,39.32585554473088,38.77144422142915,39.20749646921262,17944700
2020-08-25,38.38521957397461,39.14520035211408,38.030147132848604,39.12028240417035,23543000
2020-08-26,38.46620178222656,38.839961496794494,38.14850626247445,38.41013758741074,23924400
2020-08-27,37.8681869506836,38.73406548261003,37.58163766518253,38.428826547145725,18201900
2020-08-28,38.0612907409668,38.43505280529211,37.76851318999736,38.111126633399294,15040300
2020-08-31,37.17673110961914,38.092445584040014,37.17673110961914,38.06129695802871,31080000
2020-09-01,38.47243118286133,38.49112083253939,37.50065494663199,37.55671914305341,24197700
2020-09-02,38.19833755493164,38.83373093369466,37.575403149435296,38.55964065074649,21797200
2020-09-03,36.95246887207031,37.71867790833088,36.65968894005385,37.376064459381126,36117400
2020-09-04,37.68130493164063,37.68753323040147,36.56625172525408,37.19541445757528,26636700
2020-09-08,36.92132186889648,37.22655839164965,36.69706510653555,37.12066068514928,14663800
2020-09-09,37.37606048583984,37.58162995913881,36.98361118537287,37.31376800221915,16481700
2020-09-10,36.46035003662109,37.50065173071574,36.32953438162485,37.37606437420715,19431400
2020-09-11,38.59078598022461,38.80881206645336,37.276394035601214,37.40720968733847,46057000
2020-09-14,38.56587219238281,39.46289695626168,38.235717690123735,39.12028347968821,35710200
2020-09-15,38.99568939208984,39.649772361181626,38.71537083540018,39.064212550856105,32570600
2020-09-16,37.980316162109375,38.93340516000831,37.78097731779465,38.82127676304297,28843500
2020-09-17,38.67177581787109,38.88357127164033,37.44459406334585,37.62524564294424,31397500
2020-09-18,38.410133361816406,39.30715800387932,38.410133361816406,38.92093935780716,33143800
2020-09-21,37.37606048583984,38.24193884021952,37.02721639916854,38.030141069080855,53120800
2020-09-22,37.5172233581543,37.822239743554725,37.08890021157939,37.73138369362091,23996200
2020-09-23,38.35439300537109,38.68537139575341,37.03048687076576,37.42635924701949,37365600
2020-09-24,38.06885528564453,38.79570624658736,37.9260800613793,38.7372984253554,31607500
2020-09-25,38.45174789428711,38.58154331901644,37.77032500901039,37.86766972082602,27582200
2020-09-28,38.146732330322266,39.09423728018194,38.09481564130699,38.89954288835906,30265400
2020-09-29,37.867671966552734,38.91252160790761,37.867671966552734,38.11428304059945,26201600
2020-09-30,38.36089324951172,39.11370376983902,38.12726197154085,38.42578972644056,25947500
2020-10-01,38.19865417480469,38.84113779083912,37.65351528586888,38.63346606892474,22852700
2020-10-02,37.84820175170898,38.575052673476655,37.7119176680604,38.03640499616191,23668800
2020-10-05,38.672393798828125,38.83463743744116,38.12725507406268,38.22460224748709,17887200
2020-10-06,38.04290008544922,39.120198097862016,37.77682053044492,38.94497461398471,21951600
2020-10-07,39.048805236816406,39.43170039635103,38.26354646958771,38.38036210982823,27276500
2020-10-08,39.77565002441406,39.90544542713007,38.977411639826485,39.16561237434123,22207400
2020-10-09,39.97684097290039,40.19749247237207,39.49010994250481,40.03524879557354,21120900
2020-10-13,40.3272819519043,40.65176925756898,39.60691973722603,39.76267473322741,18602200
2020-10-14,40.88540649414063,41.07360975310901,40.26239137028876,40.28835095269309,22210600
2020-10-15,40.541446685791016,40.794546400117305,40.223448021867085,40.50250731603244,16309700
2020-10-16,40.392181396484375,40.95029748957056,40.392181396484375,40.69070912722293,15871000
2020-10-19,40.203983306884766,41.002221893721526,40.203983306884766,40.7101827825271,29156200
2020-10-20,40.132591247558594,40.4246303264004,39.801615275299056,40.0936518784991,25276800
2020-10-21,40.78805541992188,41.021686688063774,39.97683711423018,40.00928782697129,21480900
2020-10-22,40.95029830932617,41.20340049547123,40.52197515101865,40.95678944200879,32097700
2020-10-23,41.17744064331055,41.46298858841049,40.37920214791688,40.63879051374181,24263400
2020-10-26,40.5609130859375,41.17743945997208,40.24291443806141,40.820503919944166,18250900
2020-10-27,40.58038711547852,40.820509536447766,40.27537069054132,40.56091866672393,18155500
2020-10-28,39.107208251953125,40.281853167539175,39.10071959524453,40.20397690882788,23686100
2020-10-29,40.24940872192383,40.39218393937054,38.80219552678208,39.56798582385503,37998800
2020-10-30,39.29541397094727,40.50250719788233,38.94496707106771,40.10663227123784,27476200
2020-11-03,41.10605239868164,41.10605239868164,39.730226901850735,40.17152984009415,32900800
2020-11-04,39.96385955810547,41.06711446665758,39.879492161644286,41.06711446665758,27932100
2020-11-05,40.59336853027344,40.92434702619265,39.87949732344088,40.43112484911676,25563600
2020-11-06,41.00870895385742,41.50841975229097,40.457081468590765,40.48304104982829,26452500
2020-11-09,41.00870895385742,41.70960031777691,40.801037255241134,41.63172652534821,37728900
2020-11-10,40.98923873901367,41.26829803618404,40.68421986172471,41.04115789925086,53960600
2020-11-11,41.274784088134766,41.48245576469169,40.88540031350095,41.00221594101942,25908500
2020-11-12,40.67123794555664,41.38511150764903,40.53495387052106,41.25531608948298,23726500
2020-11-13,41.047645568847656,41.24233746376917,40.63230219951061,40.71017846235087,25079300
2020-11-16,42.13143157958984,42.403999734512205,40.86593303796212,41.20988879792845,91477900
2020-11-17,43.46183395385742,44.19517354025696,42.05356012408601,42.05356012408601,62475900
2020-11-18,43.12437057495117,43.73440843027472,42.877761950023405,43.47481753750186,22854400
2020-11-19,43.94855880737305,43.94855880737305,43.137340592385456,43.29309310330382,25928500
2020-11-23,46.26540756225586,46.284876011305045,44.45476753142055,44.65594810664089,38662400
2020-11-24,48.54330062866211,48.60170596432339,45.54503628263805,46.10964595044609,49842200
2020-11-25,48.99758529663086,49.25717614276376,47.77102362371855,47.89433038967048,36269100
2020-11-26,49.691986083984375,49.71145453023354,48.93268697256688,48.9456642863052,20359000
2020-11-27,50.905574798583984,51.12622381019849,49.82178333459262,49.97104968754887,48966700
2020-11-30,50.620025634765625,51.502631606038605,50.04892969211766,51.17165312899026,48594200
2020-12-01,52.72918701171875,52.8914306640625,51.43123779296874,51.80764425471425,61441200
2020-12-02,51.81414031982422,52.72919707021299,50.17223503710492,52.502056903859696,53703300
2020-12-03,51.24304962158203,52.59940952845489,51.01590943180469,52.56695880793608,35158600
2020-12-04,53.20294189453125,53.65722215116323,51.98286643166231,51.98286643166231,48656900
2020-12-07,53.83244705200195,53.85840663303125,53.00176026419989,53.48849126811052,27398500
2020-12-08,53.79999923706055,54.05959008616795,52.99527206098285,53.84542726430807,28598800
2020-12-09,53.670196533203125,54.40354098764104,53.35869150318188,53.929787359076286,26938500
2020-12-10,55.1628532409668,55.3056284768548,53.99469672123258,54.28673832680832,41230700
2020-12-11,55.07200241088867,55.34457064098957,54.77347459440413,54.9162498438717,25136800
2020-12-14,54.22182846069336,55.305614827405165,53.83243974936035,55.29263256300972,20931700
2020-12-15,54.8383674621582,55.40946347101767,54.22184341794952,54.22184341794952,18762800
2020-12-16,55.95459365844727,55.961084791137694,54.74750044477082,55.0979473408011,23038300
2020-12-17,56.59058380126953,57.07731475696147,55.92214074765793,56.13630355647038,21367800
2020-12-18,56.97998046875,57.35638203063949,56.739858048011584,56.86316482505077,23843100
2020-12-21,56.36993789672852,56.72038479816251,55.02006945074947,55.9091664942737,31877300
2020-12-22,56.42185592651367,56.45430168724928,55.441902848682304,56.36993676779653,23157000
2020-12-23,56.694427490234375,56.80475199567629,56.07141240203533,56.15577732655848,17710200
2020-12-28,56.66197204589844,57.48617257958944,56.5127106571812,56.973482039633765,26001300
2020-12-29,56.506229400634766,57.23956906122419,56.14280513716168,57.090307646419554,19727500
2020-12-30,56.75283050537109,56.84368655921722,56.233653762148016,56.58410066324748,30102700
2021-01-04,59.35522079467773,59.36820306037467,57.661396564933554,57.985883889385946,37865500
2021-01-05,60.35462951660156,60.35462951660156,58.74517055092785,59.355208175613605,34300300
2021-01-06,62.3340072631836,62.52869665664918,61.26319826963284,61.63960469546232,53722500
2021-01-07,66.40308380126953,66.5393678791235,62.69743926606348,62.69743926606348,74541400
2021-01-08,66.1954116821289,67.07152643472392,63.72930612914405,66.85087743906621,58562700
2021-01-11,66.18243408203125,66.18243408203125,64.7027677858684,65.0597058082224,29267000
2021-01-12,64.3718032836914,66.59778674445607,64.36531215021024,66.51990799653443,28598500
2021-01-13,62.44434356689453,64.19657319614676,62.13283354659352,64.16412743340287,31658800
2021-01-14,63.46971893310547,64.15763043632002,62.75584290001487,63.09331247043649,20809900
2021-01-15,60.71157836914063,63.0803317979427,60.48443328854121,62.67797069780689,31712400
2021-01-18,61.20478820800781,62.06792554756071,60.711571115077206,60.93871121725352,22667600
2021-01-19,61.04256057739258,61.373539070944574,59.64077775689242,61.32811103859698,27155400
2021-01-20,59.91333770751953,61.74344596802224,58.94636689414645,61.65258991582791,20480000
2021-01-21,60.58827209472656,62.366461201664414,59.79652225076112,59.90036056859165,25983400
2021-01-22,60.4649772644043,60.88032071513781,59.05021208806684,59.699186848748525,25814300
2021-01-26,59.54342651367188,61.107457859203095,59.29032678617423,60.34815372542633,24921600
2021-01-27,57.8885383605957,59.173510380812985,57.23956369309448,58.66081979933297,32419700
2021-01-28,59.1215934753418,59.28383714840876,57.174669398538335,57.239565877508326,35900800
2021-01-29,57.07731246948242,58.95933974632219,56.97347911109679,58.4012212100604,31481600
2021-02-01,59.2319221496582,59.2319221496582,57.486183471577874,58.41421754482767,27135500
2021-02-02,56.889122009277344,58.78412685938323,56.79177481841712,58.524536000850574,34426700
2021-02-03,58.686790466308594,59.32927412214256,57.4991654121271,57.66140910965076,34346400
2021-02-04,57.94694137573242,60.270271581825696,57.817143487767815,59.67321119975483,29939700
2021-02-05,60.15345764160156,60.205371846956986,58.11567778072311,58.537507312383646,27114800
2021-02-08,61.01010894775391,61.594187129854646,59.99770511501804,60.33517470969123,28164400
2021-02-09,61.16586685180664,61.79537311718189,59.913345454561785,61.39300701166263,32303400
2021-02-10,61.4578971862793,62.0874033870569,61.25022549696661,61.43194255748839,40318300
2021-02-11,60.419525146484375,61.95759649869985,60.419525146484375,61.95759649869985,19775900
2021-02-12,60.932220458984375,61.09446409743119,59.83545187867336,60.432512231132655,14760700
2021-02-17,62.52870559692383,62.76882799627493,61.7758975889122,62.30805659585814,29262900
2021-02-18,63.21014404296875,63.85911881763725,62.31455568510408,63.18418445782786,33088500
2021-02-19,63.45025253295898,64.15114637840577,62.5157323569805,63.08682829514979,24966600
2021-02-22,61.87972640991211,63.936974680005136,61.02957127807501,62.6260481816076,50160600
2021-02-23,62.918087005615234,63.17767784212721,60.56231093331039,62.68445574788279,35756200
2021-02-24,63.5540885925293,63.73580070495429,62.21071124563457,63.034906884500415,21856100
2021-02-25,62.11336135864258,64.21603777739303,61.665567278699214,64.05379411959133,24471000
2021-02-26,61.3410758972168,63.40481528571443,61.01658860312146,62.65849847032171,42856000
2021-03-01,63.969425201416016,64.46264727666235,61.88621735961291,62.30156070152039,32798000
2021-03-02,65.93582153320312,66.31222800757028,61.61365306450202,63.27502653580052,47565800
2021-03-03,65.12459564208984,67.49335375948209,64.67031543383727,66.19540464872283,41473300
2021-03-04,64.15763092041016,65.86443237767025,63.28800236048514,64.50807780713068,48492500
2021-03-05,67.96351623535156,68.22801808239585,63.704352450358925,64.24013970251852,46503300
2021-03-08,67.59728240966797,69.13004056614221,67.07506226828069,67.27852244345522,39677300
2021-03-09,66.91905975341797,67.35311426028746,65.02685096206292,66.12555434314136,40537000
2021-03-10,65.88818359375,66.35614555091428,64.91834189362977,66.12555635091131,31311800
2021-03-11,67.61762237548828,67.88890776118934,66.60708961744862,67.1360932736796,26203200
2021-03-12,66.0577392578125,67.44129004274549,65.589772105373,67.14287560648398,21115500
2021-03-15,65.66437530517578,66.02382623333867,64.94547344885,65.44734803679414,20059000
2021-03-16,65.4541244506836,66.35614086418724,65.12179743979196,65.81357533961675,19174300
2021-03-17,66.39684295654297,66.54605017077792,65.14893230740009,65.37952668603722,21424300
2021-03-18,65.21675872802734,66.64777888106762,64.78948257499978,66.26119889815683,19156100
2021-03-19,64.28083801269531,65.21677250806667,63.37203775269396,65.17607632935096,38643000
2021-03-22,63.21603012084961,63.643301076104414,62.29366298864479,63.42627381995846,21120800
2021-03-23,61.75788879394531,63.60262344594758,61.75788879394532,63.30420896567103,20518500
2021-03-24,63.17534637451172,64.18587916677122,62.26654107778887,62.39540280458667,24726000
2021-03-25,62.69381332397461,63.27029151799012,61.452686212890896,63.10073880361272,23644400
2021-03-26,64.78947448730469,64.9251197468642,63.33810384321207,63.57547657951925,26712800
2021-03-29,66.45109558105469,66.7698503063914,65.02007039805102,65.10823593812233,25960500
2021-03-30,65.83392333984375,66.80376500835995,65.50160149064722,66.40362311280423,18118600
2021-03-31,66.4443130493164,66.84445493851004,65.58298243380212,65.90174233839382,18792000
2021-04-01,66.05094909667969,67.04791979602481,65.1964020437642,66.80376349519182,17193400
2021-04-05,70.1202163696289,70.41184722963403,67.68544200590772,67.70578750264376,35908700
2021-04-06,69.21141052246094,70.91371581424653,69.21141052246094,70.39827935922987,22227800
2021-04-07,70.9137191772461,71.42916083104447,69.27923384946625,69.42844105248719,32822700
2021-04-08,70.87303924560547,71.41561003683834,70.61532096565605,71.1714536982174,25936300
2021-04-09,69.85572052001953,70.98155306256828,69.8150295230777,70.53393139885468,18854800
2021-04-12,70.12700653076172,70.28299213665305,69.31993392197425,69.7879010883251,14787500
2021-04-13,70.24909210205078,70.73062126014872,69.75399582719574,70.46611940111379,17605600
2021-04-14,72.56856536865234,73.09756903596892,70.37794191305792,70.51358719592017,38030200
2021-04-15,73.3891830444336,74.52179373052113,72.94156664979987,73.69438097991488,19378200
2021-04-16,73.70116424560547,73.99957864469411,72.90765887457898,73.68081875009264,17401500
2021-04-19,73.06365203857422,74.52180112464944,73.00261037568644,73.92497748114128,23297500
2021-04-20,71.99886322021484,73.4841413992254,71.22569812410761,73.21285603603629,20895800
2021-04-22,72.04634857177734,72.73133787795845,70.76452516789823,72.73133787795845,19799100
2021-04-23,73.239990234375,73.31459384385082,72.2023284335509,72.67029558856503,12795400
2021-04-26,73.63336181640625,75.07117087719315,73.34851446241245,74.56929105424538,16807500
2021-04-27,74.68457794189453,75.01011624039661,73.59943648198634,73.84359279303189,24113300
2021-04-28,75.90536499023438,76.25125400854849,74.14880118959711,74.98299772428922,20570600
2021-04-29,75.92571258544922,76.60392352475414,75.20681064557445,76.08848693640635,19724300
2021-04-30,73.93854522705078,75.6612014218069,73.93854522705078,75.27462144095118,36888200
2021-05-03,73.55875396728516,74.8405721608589,73.42311385633054,74.39973403874858,19641000
2021-05-04,74.67101287841797,75.32887822489415,73.69439278175325,73.89106937306644,20775600
2021-05-05,75.08472442626953,76.51574976885512,74.867697155914,75.95283350769166,25990600
2021-05-06,78.02816772460938,78.1298952222374,75.60695496862856,75.91893136814461,38194400
2021-05-07,78.29945373535156,79.04548993533032,77.44491164611247,79.03870637687442,21678700
2021-05-10,77.78401184082031,81.69050300295699,77.78401184082031,81.24967004573013,38889400
2021-05-11,80.5171890258789,80.5171890258789,76.854849579041,77.30247120196401,28693600
2021-05-12,77.53984832763672,80.34085729724038,77.2889084484161,80.02888092472558,31737900
2021-05-13,76.29193878173828,77.46524585530778,75.09150782697695,75.95961690658667,34338500
2021-05-14,74.98298645019531,75.81718803379943,74.34547179924776,75.41704096016136,25644200
2021-05-17,76.94979858398438,77.19395489175976,75.39669519398898,75.62050600517273,26097500
2021-05-18,77.72297668457031,78.26554753419732,76.76670190066811,77.69584762465506,27081500
2021-05-19,76.1291732788086,76.48862422675201,74.49468253141181,76.02744060926987,32914300
2021-05-20,75.35601043701172,76.02743775179013,74.73883605952149,75.75615236799595,20951000
2021-05-21,74.19625854492188,75.45094742224451,73.58586782304296,75.35599832932306,27775000
2021-05-24,74.45399475097656,74.69815109868567,72.91445822313071,73.24678012860305,19332500
2021-05-25,72.60247039794922,75.20679746476064,72.4193505788009,74.79308845034457,23310100
2021-05-26,74.73883056640625,74.82021772786425,71.91069267854944,72.14128704884482,28241800
2021-05-27,75.27462005615234,76.0206509489851,74.4472019993542,75.1457635144631,55448700
2021-05-28,75.6815414428711,76.46826846239698,74.20982523403899,75.35600315325459,25153500
2021-05-31,77.84503936767578,77.91964297400402,76.29871948075981,76.29871948075981,17812600
2021-06-01,76.77346801757812,80.0288822464928,76.77346801757812,79.3506713799971,31468400
2021-06-02,77.85860443115234,78.46899003144921,76.97692829286454,77.46524091257237,20338300
2021-06-04,76.57000732421875,77.84504188150996,76.22411833592159,77.65514366811959,18455100
2021-06-07,75.82398223876953,76.4004604806789,75.07794609405768,76.09526246484079,22746100
2021-06-08,74.5489273071289,76.48182698518501,74.39972010841272,76.2851504134274,22676500
2021-06-09,76.09525299072266,76.86841292230969,74.06062050247512,74.603191235743,22517600
2021-06-10,75.84432220458984,76.8887675566437,75.30853500081518,76.10882402774797,30750900
2021-06-11,77.54662322998047,77.83147570891546,76.65138514814836,76.87519596219087,18359200
2021-06-14,77.12613677978516,78.18414402379429,76.71921131473071,77.93320932708536,19212700
2021-06-15,75.62051391601562,77.22109202361109,75.45096119423083,77.1600503531126,20587900
2021-06-16,73.3485107421875,75.70868180462699,73.26712357045771,75.62051624934033,38217700
2021-06-17,71.8225326538086,74.03350155378241,71.14432177921992,73.02974718268231,33680600
2021-06-18,73.98603057861328,73.98603057861328,72.24302863167631,72.57535572506656,59819400
2021-06-21,74.67780303955078,75.07116660563916,72.66351582714982,73.07722489246025,22673600
2021-06-22,75.55269622802734,76.01387985269702,74.72527809191365,75.07116710400055,18576100
2021-06-23,76.68529510498047,77.48558405758152,76.06812596638098,76.23767866672578,29491400
2021-06-24,76.78881072998047,77.40433802380095,76.26319007939045,77.2660192993662,23136700
2021-06-25,77.7363052368164,78.82212350942973,77.04470110708765,77.1830198224251,26139200
2021-06-28,76.49143981933594,78.63541224243457,76.08339578682224,78.31727487559615,18866400
2021-06-29,77.81239318847656,78.18586010486923,76.49142657994759,76.49142657994759,19589500
2021-06-30,78.32418060302734,79.03653212983129,77.23836215142373,77.34210384328836,18903100
2021-07-01,76.96170806884766,79.09185009233273,76.60207623671735,78.43482826811508,22129200
2021-07-02,78.55240631103516,78.58007111222076,77.16919791088249,77.45967040854944,19688800
2021-07-05,78.26883697509766,78.81520486294795,77.65330973056824,78.7737103042446,13732900
2021-07-06,78.68380737304688,79.08493907470191,77.92304380969782,78.4970765610468,19028000
2021-07-07,78.91204833984375,79.93562500949606,78.8428889662304,79.40308675197711,21460000
2021-07-08,78.60774230957031,79.19560487216421,77.113874583122,77.4735064747549,21824500
2021-07-12,79.58289337158203,80.4335688409584,79.53448128968394,79.74887689858674,22333300
2021-07-13,80.05318450927734,80.16384371173957,79.43073968673035,79.60364073318667,12698500
2021-07-14,79.61747741699219,80.52347723065837,79.14718634985192,80.40590578300362,19483600
2021-07-15,79.86646270751953,80.33675381797751,79.18868820730705,79.5275728191524,18236100
2021-07-16,78.42792510986328,80.13618849744681,78.15128234713542,79.76963380283236,19576800
2021-07-19,77.57032775878906,77.57032775878906,76.22169643496966,77.4596685566922,18644300
2021-07-20,78.22042846679688,78.23426350467638,76.2216928914042,77.5703241525254,13066600
2021-07-21,79.11952209472656,79.4445769152683,77.80547305013118,77.98529162082858,19607100
2021-07-22,79.3270034790039,79.3270034790039,77.93688276863891,78.6215694824397,12083800
2021-07-23,78.9258804321289,79.18177063259148,78.01296301557844,78.58007830045794,13163300
2021-07-26,80.64104461669922,80.81394565801997,79.14718236347878,79.14718236347878,16419900
2021-07-27,78.96736145019531,80.26066310028742,78.7667956150567,80.01859742843402,22106500
2021-07-28,81.12518310546875,81.33266122087241,79.70739223919536,79.88029330695935,25209200
2021-07-29,79.92869567871094,81.3049865333837,79.36158045644468,80.48198113890683,30576800
2021-07-30,75.21888732910156,78.50400784947172,75.21888732910156,78.50400784947172,41956700
2021-08-02,75.33644104003906,77.02395687176185,75.33644104003906,76.69890207369843,23109400
2021-08-03,77.90229797363281,78.17202319403901,75.68916660708925,75.9243095063064,36641400
2021-08-04,77.8193130493164,78.32418650696921,77.19687340425348,77.4596811371351,18828200
2021-08-05,75.440185546875,76.06954260960457,74.62409239988638,75.82748220086242,32215200
2021-08-06,75.86897277832031,76.69198340133595,75.73065405959608,75.97271445562394,19273100
2021-08-09,75.39177703857422,75.6960793054787,74.47194216523424,74.8315740357655,21502300
2021-08-10,76.11795043945312,76.58824146867677,75.27419253909414,75.3502694170951,17440500
2021-08-11,75.57160186767578,76.42227750455463,75.5646896235587,76.2078818534362,14680600
2021-08-12,75.52317810058594,76.06263382008675,75.267287918236,75.52317810058594,14849500
2021-08-13,74.90074920654297,76.00731505200949,74.66560099633762,75.86899102349982,11855200
2021-08-16,75.24655151367188,75.31571088980408,73.25472771132249,74.16764519522523,21856700
2021-08-17,74.00164031982422,75.60616165588482,73.07489333826848,74.76932130974966,23402600
2021-08-18,71.518798828125,73.13023273855903,71.518798828125,73.13023273855903,35379200
2021-08-19,67.4383316040039,69.35407304657005,67.29309534531305,68.23367754337721,60456900
2021-08-20,67.46598815917969,68.53797144508958,67.38991127918673,67.49364768233984,31351100
2021-08-23,66.5323257446289,67.72880340090923,66.50466621838154,67.47290793268746,19773500
2021-08-24,68.95985412597656,70.0387549891324,68.5379751419946,68.73162347368705,29779200
2021-08-25,68.81462097167969,69.4785604001334,68.15759906296071,69.22266493516332,15088600
