Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2020-08-17,8.996764183044434,9.092304948897922,8.817624772512572,9.028611104995596,52064300
2020-08-18,9.163958549499512,9.251537374365215,9.064436846987894,9.128130675852102,49361300
2020-08-19,9.112207412719727,9.283384873303952,9.056475498777097,9.136093169515465,51982100
2020-08-20,9.048513412475586,9.104246084677714,8.89724075201922,8.964915543107944,55251700
2020-08-21,8.980839729309082,9.00870568920265,8.89724184962838,8.972878568832677,38668300
2020-08-24,9.14405632019043,9.207750166933716,9.076381513114368,9.10026727511101,51841900
2020-08-25,9.104247093200684,9.215710931371612,9.032591334781971,9.19182593166219,37981400
2020-08-26,8.845489501953125,9.116188680469403,8.77383450701388,9.06841868384324,69925300
2020-08-27,8.817623138427734,8.945010802624862,8.773834103416455,8.885297929943755,35489800
2020-08-28,8.972878456115723,8.972878456115723,8.78179618056363,8.857432898817782,31071000
2020-08-31,8.71412181854248,8.929089104574247,8.71412181854248,8.885299303503222,48539700
2020-09-01,9.104247093200684,9.112208253576856,8.80568193931635,8.837528858692396,66299700
2020-09-02,9.076379776000977,9.195806285255706,8.964915945178378,9.128131491131812,53618000
2020-09-03,9.108227729797363,9.20376925178997,8.984821006218437,9.000744846314035,87642400
2020-09-04,9.124150276184082,9.167940070947552,8.988800691724611,9.15599719256923,52351100
2020-09-08,8.861413955688477,8.95695471486552,8.722083397154698,8.95695471486552,74490200
2020-09-09,9.048513412475586,9.06443725004487,8.95297266493098,8.95297266493098,42143500
2020-09-10,8.805684089660645,8.988803730968023,8.801703128855184,8.988803730968023,58350000
2020-09-11,8.710140228271484,8.861413661412726,8.658389270169755,8.805681743566181,71013700
2020-09-14,8.630524635314941,8.749950408819595,8.531002904297548,8.734027326687897,46453300
2020-09-15,8.626543998718262,8.789759582969113,8.578773231949206,8.749950737209998,58546700
2020-09-16,8.650426864624023,8.753929534302237,8.598675909430112,8.698197619587196,50379500
2020-09-17,8.817623138427734,8.825585057262648,8.542943012946196,8.562847810033478,60432200
2020-09-18,8.618581771850586,8.817625234291896,8.578772927504213,8.753931387053921,64243500
2020-09-21,8.320015907287598,8.54294435464423,8.28418802619397,8.475270311790146,73300000
2020-09-22,8.280205726623535,8.4991539378077,8.260301688920597,8.34389955842138,47207700
2020-09-23,8.05329704284668,8.343900270122944,8.041354922922448,8.280206432892268,57106300
2020-09-24,8.120970726013184,8.244377423810915,7.98562115063877,8.057276897518204,76310000
2020-09-25,8.013487815856934,8.065239530651846,7.909985904847901,8.021449734946982,40150400
2020-09-28,7.814445495605469,8.18466643327202,7.814445495605469,8.093106628704518,48797400
2020-09-29,7.687056541442871,7.906004755418148,7.663171544036789,7.814444206662476,52878100
2020-09-30,7.806483268737793,7.977660733471523,7.734827515194334,7.762693472841146,69505000
2020-10-01,7.902022838592529,7.985620699030635,7.6153998672840855,7.818424218864139,77537300
2020-10-02,7.571612358093262,7.8582346276836015,7.571612358093261,7.8542536679168755,85306000
2020-10-05,7.973680019378662,8.02543097670298,7.659191037876476,7.706961794806204,73288500
2020-10-06,7.933871746063232,8.24039882999511,7.933871746063232,8.148838269309026,77064600
2020-10-07,7.878138542175293,7.981640447330057,7.786577996399381,7.961736410021145,53521000
2020-10-08,8.136894226074219,8.19660709290603,7.906003917511668,7.9776596614259585,78070400
2020-10-09,7.882120132446289,8.116991458711542,7.882120132446289,8.097087417891972,67962300
2020-10-13,8.013487815856934,8.013487815856934,7.854253230507965,7.9259089837375996,55330600
2020-10-14,7.949794769287109,8.109030129701592,7.949794769287109,7.997565529269549,44584300
2020-10-15,7.862217426300049,7.87017934769567,7.738810681830382,7.810466455809742,56952100
2020-10-16,7.695018768310547,7.8462914369904455,7.691037808701811,7.830368357845912,49929000
2020-10-19,7.770654678344727,7.937851168161439,7.663171057900342,7.726864886469534,107419300
2020-10-20,8.033391952514648,8.069219826181191,7.798520673718565,7.830367588167679,68407700
2020-10-21,8.025429725646973,8.093104511161755,7.89406111368184,8.025429725646973,60594900
2020-10-22,8.296130180358887,8.296130180358887,7.981641198121346,8.00154599659295,98926900
2020-10-23,8.188647270202637,8.415556677800398,8.176705149354644,8.335939754748644,61711200
2020-10-26,8.061261177062988,8.172725802485527,7.97368231663212,8.093108104427907,58229100
2020-10-27,7.913964748382568,8.109027936196355,7.886098795634961,8.065238147998533,48978400
2020-10-28,7.432281970977783,7.7388090463123,7.432281970977783,7.702981166894475,79247400
2020-10-29,7.6790947914123535,7.7109417052686435,7.06205979142255,7.336739897989499,86794800
2020-10-30,7.539764881134033,7.778617134423981,7.51189892412011,7.619381792703761,64185100
2020-11-03,7.822406768798828,7.921928485346626,7.695019093104118,7.766674850505002,66292400
2020-11-04,7.8502726554870605,7.989603209226033,7.671134022928753,7.965718210076345,65777600
2020-11-05,7.917945861816406,7.957754691928808,7.850271078412408,7.941831615458016,40874800
2020-11-06,7.862217426300049,7.941835121675029,7.778619529517873,7.782599730925067,37273300
2020-11-09,8.602656364440918,9.032590096734063,8.375747000076528,8.403612955799826,164904100
2020-11-10,9.187843322753906,9.215709277295133,8.68227290402209,8.714119817682107,163732600
2020-11-11,9.108227729797363,9.299310014492088,8.917146204393125,9.295329054468189,93072900
2020-11-12,8.72208309173584,9.08434207566426,8.666351173990062,9.052495157053754,77275000
2020-11-13,9.008706092834473,9.07638089530405,8.714121881875869,8.765873603388748,66065200
2020-11-16,9.271443367004395,9.406792201341068,9.207748770629497,9.235615488733078,101583300
2020-11-17,9.430679321289062,9.609817979218725,9.148037214040578,9.175903176876934,94082100
2020-11-18,9.374944686889648,9.605835021467135,9.374944686889648,9.550103107383379,68540400
2020-11-19,9.482429504394531,9.530200264809197,9.303290861243106,9.374945862929389,65382100
2020-11-23,9.991978645324707,9.991978645324707,9.570006857803495,9.573987057553715,125649000
2020-11-24,10.43783950805664,10.616978938455967,10.206949108481174,10.206949108481174,153293500
2020-11-25,10.44978141784668,10.549303145635696,10.218891039747783,10.429877376005086,73971200
2020-11-26,10.27860164642334,10.330353358606121,10.175098981348135,10.326372399262034,41935900
2020-11-27,10.151213645935059,10.374142046734692,10.131309609168966,10.318410136357366,49863500
2020-11-30,9.912362098693848,10.302487017088287,9.888477101052862,10.055673603120534,90207700
2020-12-01,10.191023826599121,10.258698623560816,10.067617111889126,10.111406150424035,58866000
2020-12-02,10.314431190490723,10.549302514770359,10.083540826199444,10.191024468013612,88093300
2020-12-03,10.605034828186035,10.704556553703668,10.37016349522118,10.409972337286334,62424500
2020-12-04,10.959332466125488,10.975255547055829,10.772231139983168,10.823982861410382,61652400
2020-12-07,10.748346328735352,11.06283534503557,10.616977681755763,10.855829974252428,72664200
2020-12-08,10.612996101379395,10.804077620493226,10.5333784221034,10.672708981191159,46276700
2020-12-09,10.72446060180664,10.736402722084808,10.509493325314153,10.601053124135566,52448300
2020-12-10,11.074777603149414,11.226051052628222,10.800097425415116,10.823983186463675,97537100
2020-12-11,10.975253105163574,11.082736724868607,10.859808326409905,10.943406191098045,48334300
2020-12-14,10.995160102844238,11.25391642635514,10.995160102844238,11.158375665026059,53159500
2020-12-15,11.086719512939453,11.142451431925267,10.995159714808345,10.995159714808345,47208200
2020-12-16,11.222066879272461,11.241970915156681,10.935443903081788,11.086717309246932,59399200
2020-12-17,11.241973876953125,11.301686759627964,11.174299074110841,11.265858878164961,39297700
2020-12-18,11.18624210357666,11.273820948715283,11.15439518177257,11.18624210357666,44707900
2020-12-21,10.756307601928711,10.943408160829096,10.557264163370254,10.823982401410206,99988800
2020-12-22,10.859808921813965,10.935444872309988,10.7682483744766,10.827962006002384,46513200
2020-12-23,11.126526832580566,11.245952573896963,10.88767459065743,10.919521505627824,49038900
2020-12-28,11.218087196350098,11.353436781772308,11.218087196350098,11.28974294854896,36313300
2020-12-29,11.25391674041748,11.317610583081034,11.142452136111014,11.297705782692113,29891100
2020-12-30,11.281780242919922,11.341493112491866,11.226048332558152,11.285761202130097,36968200
2021-01-04,11.508692741394043,11.616176391509525,11.357420046605638,11.405190051574381,74719700
2021-01-05,11.958528518676758,12.014260430883287,11.241971782224006,11.504709024469575,95181100
2021-01-06,11.982415199279785,12.300884398485106,11.962510399772913,12.006300199397568,96562500
2021-01-07,12.340692520141602,12.400405396606784,12.077955256262465,12.077955256262465,56171300
2021-01-08,12.38846492767334,12.643240306162285,12.08193782587225,12.523813778027701,67136300
2021-01-11,12.284961700439453,12.36457862307298,12.101841335730416,12.18543997767968,48744700
2021-01-12,12.193400382995605,12.563621290211348,12.193400382995605,12.388463615695217,65691900
2021-01-13,11.604232788085938,12.284961770474602,11.544519905947753,12.213306008192585,93826600
2021-01-14,11.72365665435791,11.811235477690515,11.433052711050458,11.612192076151604,50745400
2021-01-15,11.194204330444336,11.576367402560352,11.158376447522143,11.564424521822778,80673300
2021-01-18,11.174296379089355,11.484804357116774,11.150411383638113,11.269837120184642,68855700
2021-01-19,11.421112060546875,11.488786856138107,11.003120408027947,11.337513426326922,61656000
2021-01-20,11.230030059814453,11.59228980430597,11.190221980879294,11.52461500710959,60306200
2021-01-21,10.967292785644531,11.305666771475634,10.951369705935651,11.154394097434313,41284900
2021-01-22,10.784172058105469,10.843884929488606,10.573185769308672,10.720478227391409,51181900
2021-01-26,10.748346328735352,11.134490349423114,10.676690565057303,10.84786805400142,64514600
2021-01-27,10.907578468322754,11.214105494988173,10.561243367994052,10.67270718911578,68337800
2021-01-28,11.050891876220703,11.325572035930211,10.8717524765644,10.875733436477924,67827000
2021-01-29,10.62493896484375,11.019044882148528,10.62493896484375,10.955351042541116,67555300
2021-02-01,10.959332466125488,11.019045348372625,10.680671336584858,10.851848822506346,44449500
2021-02-02,11.409168243408203,11.600249735497872,11.226048669978193,11.30566557870371,91663000
2021-02-03,11.520635604858398,11.600252532782742,11.409170994615671,11.536558686727052,47486800
2021-02-04,11.472861289978027,11.540536075379096,11.230028102487665,11.476842249035773,41444100
2021-02-05,11.48082447052002,11.978433018100496,11.273819132496847,11.536556384876109,121098700
2021-02-08,11.190223693847656,11.663946587448066,11.066816200528393,11.349458311834793,98821700
2021-02-09,10.963312149047852,11.293724202235001,10.899617554874894,11.166335773179489,63662200
2021-02-10,11.066812515258789,11.162354013526121,10.79611413446901,11.042927520337106,52949900
2021-02-11,11.178277015686035,11.345473497601244,11.094679154373578,11.202162010448125,61158600
2021-02-12,11.321590423583984,11.341494462714127,10.99117836270681,11.070795278517807,47801100
2021-02-17,11.779390335083008,11.78337129482724,11.198183120362287,11.353437513225659,54973400
2021-02-18,11.652002334594727,12.308845488216736,11.560442540909019,12.093878223782035,105539200
2021-02-19,10.879714965820312,11.341495709891658,10.816021122451197,11.158376100028075,215834800
2021-02-22,8.626543998718262,9.235617288748164,8.519060342955823,9.076381905711703,490230400
2021-02-23,9.577969551086426,9.657587226071819,9.040552143161074,9.17590173506199,293503100
2021-02-24,9.713318824768066,9.952171082608755,9.558065198852297,9.77303169940564,155246400
2021-02-25,9.231634140014648,10.051692827390546,9.195806263252996,9.952171116228262,170233000
2021-02-26,8.8534517288208,9.32319434794774,8.745968093741158,9.235615511562717,159881000
2021-03-01,8.75791072845459,9.171921418259114,8.726063810722735,9.076379905773138,90330100
2021-03-02,8.753929138183594,8.889278718615838,8.228454653818575,8.694216266649452,147772300
2021-03-03,8.435460090637207,8.71412041442236,8.15281804817028,8.67829253919007,185688500
2021-03-04,8.845489501953125,8.917145256182776,8.407594575954873,8.479249570894117,127843200
2021-03-05,8.913164138793945,9.2435761868889,8.873356062073661,8.933068936444482,126306300
2021-03-08,8.39963150024414,8.86937403837019,8.343898832800004,8.734024467747759,141142800
2021-03-09,8.594694137573242,8.738005629627144,8.304090953610888,8.503134355112278,122648000
2021-03-10,8.893259048461914,8.893259048461914,8.59071299357509,8.734024482545244,111744100
2021-03-11,9.271443367004395,9.351060283714766,9.000744179750189,9.004725139479273,130577500
2021-03-12,9.223671913146973,9.307269783274682,9.100265208024481,9.215709994289941,68123200
2021-03-15,9.414753913879395,9.422715833162572,9.195806448624921,9.19978740826651,68295000
2021-03-16,9.26745891571045,9.426693448429155,9.247554124564271,9.406788657282977,43407900
2021-03-17,9.585928916931152,9.605832950730228,9.199785042481459,9.211727159044816,77966400
2021-03-18,9.251537322998047,9.5142745554267,9.183862535294283,9.506312637040299,77198900
2021-03-19,9.554084777832031,9.570008616921161,9.22765366940924,9.263481548069345,90244500
2021-03-22,9.36300277709961,9.466505447919651,9.247557227584423,9.430677571124622,44129300
2021-03-23,9.076379776000977,9.406791827478713,9.076379776000977,9.223672242961356,57124700
2021-03-24,9.084341049194336,9.370964043592839,9.084341049194336,9.231633505681383,63338300
2021-03-25,9.235615730285645,9.275423810036774,8.821605019117943,9.0365722943682,79214500
2021-03-26,9.339116096496582,9.50631258524848,9.19978632194527,9.347078014839607,60918600
2021-03-29,9.486411094665527,9.486411094665527,9.267463596502996,9.291348598652057,50099700
2021-03-30,9.486411094665527,9.550104939923374,9.382908406298895,9.410774368687887,41959100
2021-03-31,9.593894958496094,9.645645924195097,9.466507265122658,9.474468426490589,68609400
2021-04-01,9.510294914245605,9.709338345748716,9.466505875632418,9.669530266880441,47232900
2021-04-05,9.570008277893066,9.633702113412287,9.426696768329613,9.605835395993518,40454400
2021-04-06,9.56204605102539,9.701376596475411,9.518256255780711,9.62573988449562,45934300
2021-04-07,9.554084777832031,9.689434372927886,9.52621881871649,9.530199778488774,55892200
2021-04-08,9.43465805053711,9.570007631698866,9.303289428737799,9.546121875524184,63231300
2021-04-09,9.414753913879395,9.466505629929632,9.30329008107657,9.355041037836394,47494400
2021-04-12,9.510294914245605,9.70137718554932,9.466505875632418,9.538160873169572,50592900
2021-04-13,9.542141914367676,9.597874591981784,9.43067807772034,9.546122874146572,53612300
2021-04-14,9.693413734436035,9.78497351623071,9.546121284309125,9.633700866278216,90836500
2021-04-15,9.501181602478027,9.80568018042186,9.472377799608914,9.752187515785614,64193600
2021-04-16,9.443574905395508,9.562905069455828,9.385966509269467,9.517641497823549,59567300
2021-04-19,9.990850448608398,10.241855623369345,9.369508354807694,9.443575738615644,196519100
2021-04-20,9.801568031311035,10.118411522814151,9.776879162511245,10.011425378221736,94965400
2021-04-22,9.756305694580078,9.953819024686416,9.731616822633693,9.933244310693523,46600100
2021-04-23,9.748075485229492,9.850946688959683,9.674008092968554,9.826257034976038,60341000
2021-04-26,9.78510856628418,9.896208862847004,9.715156120750946,9.813912375942873,33281000
2021-04-27,9.505297660827637,9.945586207509116,9.505297660827637,9.801566391390772,76684900
2021-04-28,9.850945472717285,9.912668030365852,9.612284340923228,9.628743323368557,66374200
2021-04-29,9.719271659851074,9.994966516847242,9.636974383046697,9.92501406701702,49775900
2021-04-30,9.719271659851074,9.846831732537362,9.579366760190632,9.62874449839726,61039200
2021-05-03,9.641088485717773,9.797452356214182,9.587595025000237,9.793337414247839,49039900
2021-05-04,9.418885231018066,9.727498778926599,9.414770289531239,9.686350933747999,44765000
2021-05-05,9.805684089660645,9.855062617725443,9.513530218549578,9.534104147416947,75611900
2021-05-06,9.669893264770508,9.813913108661623,9.62874462582376,9.756304700198172,54091600
2021-05-07,10.031999588012695,10.060804184744937,9.653433521398348,9.72750091473409,74118200
2021-05-10,10.16367244720459,10.278887661394402,10.114293937662683,10.204820289503932,73804500
2021-05-11,10.348840713500977,10.357070596392937,10.007308421932938,10.056686934439869,73729900
2021-05-12,10.19659423828125,10.505207856796293,10.159560541271844,10.266546689871793,89980700
2021-05-13,10.283005714416504,10.328269296457098,10.05257443145943,10.18836439273619,77282100
2021-05-14,10.822049140930176,10.854967891148146,10.513435563319868,10.616306755856638,196135500
2021-05-17,10.970184326171875,10.970184326171875,10.780901701437532,10.82204955213982,83512600
2021-05-18,10.842623710632324,11.02779138390559,10.809704960838527,10.986643535297022,63510600
2021-05-19,10.760326385498047,10.842623651959656,10.616306561612683,10.636881270650534,84700500
2021-05-20,10.669800758361816,10.813820592209916,10.583388544114975,10.76032712985593,71371100
2021-05-21,10.67802906036377,10.82616302950987,10.673914118881262,10.7315217299467,82884500
2021-05-24,10.85908317565918,10.912576636979288,10.694489419376032,10.8138203832094,63029600
2021-05-25,10.632768630981445,10.953727097859694,10.608079759635448,10.896118684925607,63672000
2021-05-26,10.735637664794922,10.772671356719375,10.554584147035923,10.661570280946018,46646900
2021-05-27,10.66157054901123,10.80147543650016,10.60396293116694,10.731522992755695,48877800
2021-05-28,11.105973243713379,11.118318068685722,10.760325992936474,10.780900701223713,129526400
2021-05-31,11.056596755981445,11.19238670655692,11.019563061747682,11.093629665370248,46298900
2021-06-01,11.229419708251953,11.398128400536761,11.114203690536389,11.274682499089034,90744900
2021-06-02,11.468082427978516,11.550378922142524,11.217076433361497,11.254110130431057,103985100
2021-06-04,11.727317810058594,11.776696335643289,11.488656636896817,11.546264262708096,102757300
2021-06-07,11.64090633392334,11.747891700130383,11.525690297826092,11.727317772362499,74548900
2021-06-08,11.793152809143066,11.850760422684623,11.50511317174554,11.591525376902746,88398600
2021-06-09,11.793152809143066,11.965976434612607,11.735545195601508,11.817841674254465,60724200
2021-06-10,11.801382064819336,11.945401875858575,11.756118493818333,11.86310461673763,35871000
2021-06-11,11.756120681762695,11.871336709006032,11.628560612745233,11.8507619979742,54894400
2021-06-14,11.83018684387207,12.077077856713162,11.772579228652276,11.89190940087112,64286600
2021-06-15,11.945403099060059,11.957747139800842,11.780808563963795,11.916598506026777,42597100
2021-06-16,11.9906644821167,12.052387817953777,11.838415575325445,11.96597561868876,77432900
2021-06-17,11.575065612792969,12.015354952304161,11.484539250801486,11.93717263044864,95264600
2021-06-18,11.65324878692627,11.694397421693637,11.373439012322091,11.52157378354664,115250700
2021-06-21,11.912485122680664,11.933059048481441,11.686168014647315,11.686168014647315,50709600
2021-06-22,11.97420597076416,12.044158407255727,11.797267408765208,11.933057340208267,41602700
2021-06-23,12.056502342224121,12.147029485629108,11.93305723647439,12.035928419547446,57278500
2021-06-24,12.200522422790527,12.200522422790527,12.02358385845324,12.134684926968959,51447000
2021-06-25,11.97420597076416,12.2581306582705,11.912483417352743,12.216982027714607,84950900
2021-06-28,11.953631401062012,12.044158546299036,11.797267544958293,12.007124856855683,40341200
2021-06-29,12.007126808166504,12.007126808166504,11.826073273113808,11.970093112704703,43215200
2021-06-30,12.10999584197998,12.167603453564821,11.900138533548976,11.945402105419832,71367600
2021-07-01,11.957746505737305,12.29516387207214,11.900138892415223,12.237556258750056,65084000
2021-07-02,12.007126808166504,12.089423298757739,11.821958330857498,12.056504545552247,37336700
2021-07-05,11.871335983276367,11.998896044495707,11.673823478515144,11.937173484863441,56028600
2021-07-06,11.385784149169922,11.850761615659142,11.385784149169922,11.80961376461289,97839700
2021-07-07,11.542146682739258,11.58329531384968,11.278796699384321,11.58329531384968,73793500
2021-07-08,11.31171703338623,11.389899364973955,11.221190660125949,11.274683338678622,80574200
2021-07-12,11.410473823547363,11.43104853537018,11.225306126212045,11.348751257768924,53001200
2021-07-13,11.480423927307129,11.509227733126195,11.266451677158576,11.34051905489037,41594300
2021-07-14,11.385784149169922,11.603871370001828,11.332291471902824,11.562722734110626,51654600
2021-07-15,11.1430082321167,11.36932455573155,11.077170727616199,11.311716935504853,67982600
2021-07-16,10.978413581848145,11.26645244450159,10.937264948656253,11.204729887136201,69024100
2021-07-19,10.797361373901367,10.88377359255039,10.640997490655746,10.686260286286194,80087700
2021-07-20,10.94137954711914,11.085399366348968,10.661569792008592,10.77678580436143,63408800
2021-07-21,11.093629837036133,11.208845863640162,10.941380900470241,11.023678174450973,51116600
2021-07-22,11.06894302368164,11.200618058619739,10.990760677370227,11.110091668311076,37736500
2021-07-23,11.003103256225586,11.180041842559007,10.978414388434514,11.151238032661931,34025500
2021-07-26,11.303487777709961,11.303487777709961,10.994874161212305,11.003104046015046,46802600
2021-07-27,11.171810150146484,11.274681331611637,11.068938968681334,11.254107409256537,51901800
2021-07-28,11.402242660522461,11.4804249869942,11.192386117371607,11.287027426611392,46727100
2021-07-29,11.443390846252441,11.488654420569327,11.315830791630628,11.439275904510462,43916600
2021-07-30,11.073055267333984,11.451621292919972,11.040136516624113,11.356979982734707,74150400
2021-08-02,10.86731243133545,11.278797190673695,10.850853449081264,11.19238576793821,70528800
2021-08-03,11.04836654663086,11.056596430628401,10.612192897745297,10.846739097760695,71850400
2021-08-04,10.813819885253906,11.015447325521825,10.678029944467557,10.92492017510099,87970600
2021-08-05,11.665595054626465,11.92483015146482,11.546264077536808,11.830188829194073,223915900
2021-08-06,11.682052612304688,11.743775956965354,11.529803683748867,11.727316189097195,51106100
2021-08-09,11.59975528717041,11.607984385663414,11.38578302945485,11.500999041650507,75381900
2021-08-10,11.636789321899414,11.84253170236892,11.620329554736303,11.645018420636072,84380900
2021-08-11,11.797269821166992,11.928944837995955,11.509230133219877,11.587412468778952,97863500
2021-08-12,11.97420597076416,12.011239659779982,11.727314972273641,11.793152467225132,95319300
2021-08-13,12.077078819274902,12.18406495952783,11.941288869116368,11.957747852700303,85201800
2021-08-16,11.784923553466797,12.03181457226435,11.620329802550064,12.015355589595133,101262100
2021-08-17,11.78488540649414,12.046480415075916,11.532009621698906,11.702046543595111,93623700
2021-08-18,11.680248260498047,11.906963899034158,11.61920869910073,11.784886439420173,86103100
2021-08-19,11.614847183227539,11.71512615282422,11.392490769654373,11.449170295720785,80808200
